% COMP47490 2019 - Assignment 1 Q1
% Dataset ACMETelephoneABT for student ID number 19200041
@relation ACMETelephoneABT-19200041

@attribute  age integer
@attribute marriageStatus {'yes', 'no', 'unknown'}
@attribute  children {'true', 'false'}
@attribute  income integer
@attribute numHandsets integer
@attribute handsetAge integer
@attribute smartPhone {'true', 'false'}
@attribute currentHandsetPrice real
@attribute  creditRating {' C', ' A', ' D', ' E', ' G', ' B', ' F'}
@attribute homeOwner {'true', 'false'}
@attribute  creditCard {'true', 'false', 'no', ' t', ' f', 'yes'}
@attribute avgBill real
@attribute avgMins real
@attribute avgrecurringCharge real
@attribute avgOverBundleMins real
@attribute avgRoamCalls real
@attribute callMinutesChangePct real
@attribute billAmountChangePct real
@attribute avgReceivedMins real
@attribute avgOutCalls real
@attribute avgInCalls real
@attribute peakOffPeakRatio real
@attribute peakOffPeakRatioChangePct real
@attribute avgDroppedCalls real
@attribute lifeTime integer
@attribute lastMonthCustomerCareCalls real
@attribute numRetentionCalls integer
@attribute numRetentionOffersAccepted integer
@attribute newFrequentNumbers integer
@attribute churn {'true', 'false'}

@data
38,'yes','false',5,1,810,'true',0.0,' A','false','true',51.23,101.25,49.99,0.0,0.0,-1.245,-0.0248,4.26,5.33,0.0,1.531589024,0.19614158399999998,10.67,27,0.0,0,0,0,'false'
44,'yes','false',9,1,793,'true',0.0,' C','false','true',50.24,103.75,46.99,0.0,0.0,1.865,0.0,16.67,3.67,0.33,7.174386921,-15.22930009,1.0,26,0.0,0,0,0,'true'
0,'unknown','false',0,1,809,'false',0.0,' A','true','false',30.51,36.75,29.99,0.0,0.0,-0.315,-0.0104,1.87,2.0,0.0,8.383233533,0.888206926,1.67,27,0.0,0,0,0,'true'
50,'yes','false',4,1,1413,'false',0.0,' A','false','true',34.28,62.25,20.0,17.25,0.0,-1.125,-0.2856,6.17,3.0,3.33,1.767,-10.40665828,2.0,46,0.0,0,0,0,'true'
44,'yes','false',7,2,389,'true',29.99,' B','false','true',72.05,384.5,44.99,105.0,0.2,-0.23,-0.0658,34.37,0.67,0.67,7.144842721,-1.070141222,7.33,24,0.0,0,0,0,'true'
0,'unknown','false',0,1,371,'true',0.0,' B','true','false',30.94,230.25,39.99,1.75,0.0,-1.545,-0.019,24.09,3.0,0.33,1.036029071,-9.140831998,15.67,12,0.0,0,0,0,'true'
28,'no','false',4,3,292,'true',129.99,' D','false','true',191.42,2719.25,128.03,180.5,0.0,21.115,-0.6298,760.11,59.33,44.67,0.922139418,3.727466474,30.33,14,10.33,0,0,0,'false'
54,'no','false',6,1,899,'true',0.0,' B','false','true',19.99,41.0,19.99,0.0,0.0,0.66,0.0,0.37,0.0,0.0,4.003003003,-7.80859433,3.33,30,0.0,0,0,0,'true'
60,'unknown','true',6,4,-1,'true',9.99,' F','false','true',88.98,1.0,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639012625,0.0,40,0.0,0,0,0,'false'
42,'unknown','false',8,1,1026,'false',0.0,' C','false','true',49.95,386.25,49.99,27.75,0.0,-1.225,-0.1992,13.98,13.67,2.33,2.7150909089999997,8.188904563,7.67,34,0.0,0,0,0,'true'
50,'yes','true',9,1,966,'true',0.0,' A','false','true',34.11,122.0,19.98,53.75,0.0,-0.1,-0.0126,0.0,0.0,0.0,0.0,0.704740003,0.0,32,0.0,0,0,0,'false'
0,'unknown','false',0,2,76,'true',29.99,' G','true','false',49.99,362.25,49.99,0.0,0.0,-0.065,0.0,91.46,21.0,8.33,1.427605341,1.5459685380000001,9.33,14,0.0,0,0,0,'false'
52,'yes','true',6,1,205,'true',0.0,' B','false','true',10.29,156.5,10.0,0.0,0.2,1.87,0.0098,10.66,3.67,4.67,3.524285714,14.31290539,4.0,7,0.0,0,0,0,'false'
0,'unknown','false',0,4,295,'true',29.99,' E','true','false',34.16,180.0,29.99,0.0,0.0,0.64,-0.0184,94.97,5.0,2.33,0.504857143,-9.544408427,0.33,16,0.33,0,0,0,'false'
48,'no','false',6,1,261,'true',0.0,' C','false','true',34.0,569.5,41.73,0.0,0.77,-6.39,-0.2414,47.14,36.67,4.33,0.33787242799999995,6.7028150779999995,21.33,9,2.67,0,0,0,'false'
34,'no','false',5,1,693,'true',0.0,' B','false','true',17.14,3.5,16.99,0.0,0.0,-0.07,-0.003,0.0,0.0,0.0,1.0,-10.34758598,0.33,23,0.0,0,0,0,'false'
24,'no','false',1,2,154,'true',29.99,' A','false','true',35.49,502.25,44.99,0.0,0.0,-0.485,-0.0098,43.76,52.33,3.0,0.6377884620000001,-4.139892547,14.33,31,0.0,0,0,0,'false'
64,'unknown','false',6,1,446,'true',0.0,' B','false','true',37.86,118.5,29.99,0.0,0.1,0.23,0.4426,23.25,5.67,0.0,6.803121247999999,2.15437623,2.0,15,2.0,0,0,0,'true'
0,'unknown','false',0,4,41,'true',149.99,' D','true','false',95.35,1333.0,88.05,70.75,0.0,4.62,-0.4834,323.24,59.0,26.33,0.6301900420000001,-12.18129054,20.0,8,11.67,0,0,0,'false'
34,'yes','true',5,1,709,'false',0.0,' B','false','true',33.99,311.0,30.0,2.5,0.0,-0.24,-0.012,110.05,13.67,10.0,4.01280644,2.677045438,8.0,23,3.33,0,0,0,'true'
44,'yes','true',6,2,505,'true',29.99,' B','false','true',36.25,350.25,30.0,17.0,0.0,-0.845,-0.1248,71.27,18.33,0.33,3.608722549,1.3546594459999999,7.67,19,3.0,0,0,2,'true'
44,'unknown','true',9,1,675,'false',0.0,' B','false','true',29.99,59.5,29.99,0.0,0.0,0.25,0.0,13.49,1.0,0.0,2.721666667,-17.86024328,1.0,23,0.0,0,0,0,'true'
36,'yes','true',4,1,436,'true',0.0,' B','false','true',46.1,175.25,49.99,0.0,6.11,-0.885,-0.1144,15.32,0.0,0.33,1.4950939159999999,-3.841709533,2.67,14,0.0,0,0,2,'false'
0,'unknown','false',0,2,122,'true',129.99,' B','true','false',69.67,395.0,39.99,96.25,0.0,1.74,0.5014,87.46,0.67,0.33,3.049117647,3.4376394,10.67,10,1.0,1,0,0,'false'
34,'unknown','false',7,2,26,'true',29.99,' E','false','true',36.17,389.75,31.54,12.75,0.0,0.605,0.0636,99.64,20.33,0.67,1.101851852,14.72362761,33.67,15,11.67,0,0,0,'true'
36,'yes','false',5,1,352,'true',0.0,' E','false','true',37.46,32.75,47.17,0.75,0.0,-0.355,-0.0494,4.25,2.33,0.0,1.848575712,-5.202352205,8.33,12,0.33,0,0,0,'true'
54,'yes','false',7,3,370,'true',99.99,' D','false','true',59.19,608.75,49.99,0.0,0.0,1.605,0.0428,111.28,19.0,1.33,0.566962074,-24.99893516,6.33,17,2.0,0,0,0,'false'
0,'unknown','false',0,5,17,'true',179.99,' D','true','false',89.07,619.75,49.99,121.5,0.0,-4.815,-0.9618,151.68,48.33,13.0,3.18695568,4.155400581,6.67,12,0.0,0,0,0,'true'
32,'no','false',6,1,578,'true',0.0,' E','false','true',52.07,431.0,56.49,19.75,0.0,2.94,0.0484,59.21,13.67,6.0,4.281923077,2.1634732480000003,5.0,19,1.33,0,0,0,'false'
0,'unknown','false',0,2,660,'true',79.99,' C','true','false',30.0,218.25,30.0,0.0,0.0,0.255,0.0,49.73,12.67,14.67,2.183315038,-4.46097141,20.67,23,1.33,0,0,0,'true'
54,'yes','false',2,1,290,'true',0.0,' B','false','true',10.0,10.5,10.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.374531835,0.38030848,0.0,10,0.0,0,0,1,'false'
22,'unknown','true',6,3,521,'true',29.99,' C','false','true',64.08,802.0,49.99,18.67,1.95,-4.54,-0.1948,251.13,88.0,46.0,1.21875,-2.7439133,21.33,31,0.0,0,0,0,'false'
74,'yes','false',3,1,415,'true',0.0,' B','false','true',57.3,320.25,40.0,78.0,0.0,0.875,0.34299999999999997,42.2,4.0,0.0,2.21872714,4.071469253,14.0,14,0.0,0,0,0,'false'
44,'yes','true',6,4,112,'true',149.99,' F','false','true',132.49,895.5,59.99,100.25,2.83,13.21,1.4334,205.24,82.67,35.0,1.40275,-4.706803932,19.0,31,2.67,0,0,3,'true'
46,'unknown','true',6,1,262,'true',0.0,' B','false','true',34.99,83.0,44.99,0.0,0.0,-0.6,0.0,4.04,5.0,0.0,0.83609494,-7.99320192,3.0,9,0.0,0,0,0,'false'
36,'unknown','false',5,1,868,'true',0.0,' C','false','true',59.99,94.0,59.99,0.0,0.0,-0.6,0.0,19.96,15.0,1.33,12.6239782,-6.854192136,1.33,29,0.0,0,0,0,'false'
56,'yes','true',8,1,687,'true',0.0,' B','false','true',31.66,74.75,29.99,0.75,2.66,-0.135,0.0508,1.72,12.0,0.0,2.167,5.720615904,3.33,23,0.0,0,0,0,'true'
26,'yes','true',4,1,359,'true',0.0,' A','false','true',62.91,909.0,44.99,69.75,3.46,2.26,0.5514,310.18,33.67,6.67,0.7018699190000001,-11.27035917,13.0,12,4.0,0,0,0,'true'
28,'no','false',6,1,725,'false',0.0,' A','false','true',28.75,50.5,29.99,0.0,0.0,0.35,-0.0052,0.0,2.0,0.0,2.633491311,-3.810517148,1.33,24,0.0,0,0,0,'false'
32,'unknown','false',8,1,581,'true',0.0,' B','false','true',37.15,233.5,30.0,9.0,0.0,-2.23,-0.0634,7.16,3.33,0.0,4.633,-10.63334361,5.33,19,1.33,0,0,0,'false'
32,'yes','true',9,1,779,'true',0.0,' B','false','true',51.48,403.25,58.49,0.0,1.26,0.415,0.0056,50.43,2.67,0.67,14.69265367,25.68939396,1.0,26,0.0,0,0,0,'false'
26,'no','false',6,1,299,'true',0.0,' D','true','true',57.19,685.0,44.99,59.0,0.0,6.04,1.2476,169.6,62.33,13.0,0.440870559,3.205181258,9.33,10,0.0,0,0,0,'false'
50,'yes','false',9,2,369,'true',59.99,' A','false','true',10.84,45.25,10.0,0.25,0.0,-0.365,0.0108,0.0,0.67,0.0,2.2233333330000002,24.73888852,1.67,15,0.0,0,0,0,'true'
60,'yes','false',7,2,554,'true',9.99,' B','false','true',26.89,35.75,26.14,2.25,0.0,-0.255,-0.114,6.41,6.0,0.67,1.720288115,-10.06075852,0.67,18,0.0,0,0,0,'true'
0,'no','false',4,1,207,'true',0.0,' B','true','false',36.87,428.0,44.99,3.25,0.0,-8.56,-0.0376,70.32,72.33,10.0,0.837706188,-8.679384251,43.67,7,5.0,0,0,2,'true'
0,'unknown','false',0,1,353,'true',0.0,' C','true','false',27.82,26.25,5.0,22.0,0.0,-0.465,-0.3964,5.7,2.33,2.67,4.988023952,1.152200297,0.0,12,0.0,0,0,0,'true'
76,'unknown','false',7,2,346,'true',29.99,' A','false','true',30.18,0.0,30.0,0.0,0.0,0.0,-0.0036,0.0,0.0,0.0,0.0,11.84761739,0.33,34,0.0,0,0,0,'true'
58,'no','false',7,2,35,'true',149.99,' D','false','true',133.19,1179.25,44.99,241.25,10.86,-3.745,-0.0574,302.81,62.0,10.0,0.829583372,-7.664130282,28.67,7,4.33,0,0,0,'true'
0,'unknown','false',0,1,231,'true',0.0,' B','true','false',31.31,424.75,33.74,2.25,3.43,-1.375,-0.5788,128.3,2.67,1.0,1.487592593,-1.0162430040000001,7.67,8,1.0,0,0,0,'true'
0,'unknown','false',0,1,362,'true',0.0,' D','true','false',174.07,1371.75,25.24,391.0,0.1,32.665,5.7222,283.0,86.33,33.67,0.979359078,0.847670351,11.0,12,0.0,0,0,0,'true'
44,'yes','true',6,3,229,'true',59.99,' B','false','true',36.45,901.75,30.0,15.0,0.0,1.285,0.033,249.14,62.0,38.0,0.333539453,12.24040687,93.0,21,6.67,1,1,0,'false'
52,'yes','true',5,2,452,'true',29.99,' A','false','true',52.4,225.33,42.48,31.33,0.0,0.5134,0.3854,122.41,25.0,17.33,3.460882353,-4.30569204,4.67,29,2.33,0,0,0,'true'
30,'unknown','false',7,1,583,'true',0.0,' B','false','true',45.72,220.25,39.99,4.25,0.0,-1.345,-0.01,35.12,13.67,6.67,2.017179487,-7.951286862999999,2.33,20,0.0,0,0,0,'false'
30,'unknown','false',6,3,182,'true',59.99,' E','false','true',61.68,402.75,20.96,121.75,0.0,-8.055,-1.2336,30.2,15.67,3.67,1.529661966,18.70008529,6.67,8,11.0,0,0,1,'false'
0,'unknown','false',0,2,72,'true',29.99,' B','true','false',52.11,436.5,59.99,1.0,0.0,0.11,0.0284,90.22,28.67,7.67,2.223412805,-5.05495954,15.67,12,0.0,0,0,0,'false'
50,'yes','true',7,1,683,'true',0.0,' C','false','true',36.98,286.75,30.0,28.5,0.0,1.405,0.1226,45.48,40.67,4.67,0.403473684,3.8060503389999996,1.67,23,0.0,0,0,0,'true'
62,'yes','false',4,1,476,'true',0.0,' B','false','true',51.3,334.0,49.99,0.0,1.07,-1.6,-0.0184,43.2,1.0,0.0,3.81716663,4.255387507,23.33,16,0.0,0,0,0,'true'
40,'yes','false',5,5,380,'true',9.99,' G','false','true',127.83,2168.25,75.0,200.0,0.0,-2.405,-0.9888,0.0,0.0,0.0,0.0,-19.6152456,0.0,28,0.0,0,0,0,'false'
48,'yes','true',6,1,364,'true',0.0,' E','false','true',35.19,218.75,44.99,0.5,0.0,2.245,-0.004,9.97,6.0,0.33,1.475,-0.942936818,2.33,12,4.33,0,0,0,'true'
36,'no','false',9,1,623,'true',0.0,' B','false','false',96.09,504.75,30.0,255.5,0.24,1.545,0.1118,50.41,10.67,10.0,7.412005457,5.549286148999999,2.0,21,0.0,0,0,0,'true'
0,'unknown','false',0,1,847,'true',0.0,' A','true','false',32.78,133.75,24.99,17.25,0.0,-0.175,-0.0878,21.63,19.67,0.67,2.10752192,1.255979479,2.67,28,0.0,0,0,0,'true'
36,'yes','false',3,1,314,'true',0.0,' E','false','true',124.19,2148.25,84.99,121.5,0.0,-12.665,-0.696,493.13,77.67,20.0,1.064846866,0.10070242800000001,187.0,11,5.0,0,0,0,'true'
48,'yes','false',7,1,766,'true',0.0,' B','false','true',31.11,116.75,19.99,28.5,0.0,1.005,0.3784,29.33,5.33,8.67,2.826484018,2.601850382,0.67,25,0.0,0,0,0,'true'
34,'no','true',5,2,236,'true',79.99,' A','false','true',84.93,908.75,59.99,109.0,0.9,-3.435,-0.3648,107.73,29.67,2.33,1.789719199,-2.2530448080000003,10.33,22,3.67,0,0,0,'false'
0,'unknown','false',0,1,224,'true',0.0,' B','true','false',28.9,295.5,18.84,28.25,0.1,-0.43,0.606,44.69,17.0,8.33,0.7641149,-4.421404064,3.67,7,3.67,0,0,0,'false'
48,'yes','true',5,1,212,'true',0.0,' B','false','true',108.47,1438.25,54.99,190.75,0.0,1.435,0.757,247.06,30.67,5.0,0.994000179,-8.786974806,7.0,7,9.67,0,0,0,'false'
60,'unknown','false',9,1,354,'true',0.0,' B','false','true',34.99,264.5,44.99,0.0,0.0,-0.69,0.0,32.07,22.67,9.67,1.5125216959999999,-4.29809036,1.67,12,0.0,0,0,0,'true'
54,'unknown','true',6,4,30,'true',9.99,' C','false','true',145.45,706.75,52.49,238.5,10.59,13.625,3.5794,145.54,45.67,5.67,1.978772086,-0.585179138,25.67,31,2.0,1,0,1,'true'
0,'unknown','false',4,2,291,'true',149.99,' G','true','false',40.24,738.5,44.99,15.0,0.0,-3.83,0.18899999999999997,109.79,41.67,12.67,0.16947319100000002,5.405476367,6.33,20,15.67,0,0,0,'false'
44,'unknown','false',5,2,396,'true',149.99,' B','false','true',51.49,536.5,59.99,0.0,0.0,-0.07,-0.03,164.81,12.67,9.67,1.910893606,-6.18556437,15.0,20,0.0,0,0,0,'false'
52,'yes','false',0,1,595,'true',0.0,' B','true','false',32.49,32.5,32.49,0.0,0.0,-0.11,0.0,2.37,0.33,0.33,6.223333332999999,-3.927344698,1.33,20,0.0,0,0,0,'false'
24,'no','false',5,2,499,'true',9.99,' D','true','true',52.64,674.75,59.99,8.75,0.0,-1.475,-0.053,150.15,65.67,22.0,0.929132463,31.31214822,15.33,22,0.67,0,0,0,'true'
62,'no','false',4,6,82,'true',29.99,' A','false','true',41.23,41.5,44.99,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,3.349239919,0.0,28,0.0,0,0,1,'false'
52,'no','false',2,1,264,'true',0.0,' B','false','true',35.16,59.0,39.99,0.0,5.17,0.4,-0.1034,0.0,0.33,0.0,0.570815451,-13.72540703,0.33,9,0.0,0,0,0,'false'
40,'unknown','false',7,1,354,'true',0.0,' B','true','true',37.87,293.25,39.99,22.5,0.0,-4.065,-0.1576,10.84,6.33,2.0,4.3763440860000005,8.88396956,0.33,12,0.0,0,0,0,'false'
0,'unknown','false',0,1,390,'true',0.0,' C','true','false',31.73,29.5,37.87,0.0,0.0,-0.57,0.1452,3.64,1.33,1.0,1.0,1.382506211,3.33,13,0.67,0,0,0,'true'
80,'yes','false',6,2,363,'true',59.99,' D','false','true',105.28,703.5,50.0,163.75,0.1,-4.17,-0.9868,139.94,34.67,0.67,1.224061239,10.12338618,8.0,22,2.33,0,0,0,'true'
32,'unknown','false',6,7,259,'true',149.99,' B','false','true',56.55,494.5,64.99,0.0,1.56,0.31,-0.0234,96.87,12.33,2.0,7.094095358,-8.221376594,7.33,20,0.0,0,0,0,'false'
34,'unknown','false',8,1,600,'true',0.0,' B','false','true',55.83,537.25,37.57,51.0,0.17,7.935,-0.19899999999999998,139.04,16.0,3.33,1.6522773000000002,6.598686292999999,2.67,20,0.33,0,0,0,'false'
42,'unknown','false',1,3,50,'false',9.99,' C','true','false',131.27,329.5,108.29,0.0,0.39,-4.07,-0.8456,62.36,6.33,7.0,3.257727273,2.712463265,3.0,25,2.67,0,0,0,'true'
34,'yes','true',9,1,973,'false',0.0,' A','false','true',14.77,253.0,10.0,12.0,0.68,1.0,-0.0954,33.68,14.33,1.67,3.698534543,0.606212021,3.67,32,0.0,0,0,0,'true'
0,'unknown','false',0,2,619,'true',29.99,' A','true','false',35.25,431.5,44.99,0.75,0.0,2.11,-0.0052,77.16,9.67,0.67,1.75,1.32076484,7.0,30,0.67,0,0,0,'false'
38,'yes','true',4,2,223,'true',9.99,' B','false','true',77.21,859.25,29.99,146.0,0.0,5.195,1.1316,281.52,48.0,2.0,1.143314384,5.33433797,96.67,21,0.0,0,0,0,'false'
42,'no','false',5,1,314,'true',0.0,' B','true','true',41.92,241.0,44.99,6.25,0.0,1.4,-0.0586,35.82,24.67,4.0,2.537841469,0.181295982,6.67,11,2.33,0,0,0,'true'
40,'unknown','true',1,1,327,'true',0.0,' A','false','true',53.28,450.25,59.99,0.0,3.29,-2.925,-0.0452,118.54,35.0,34.33,2.473368434,-19.33724575,14.0,11,0.33,0,0,0,'false'
0,'unknown','false',0,1,322,'true',0.0,' B','true','false',90.22,1701.0,96.03,1.75,2.38,-8.36,-0.6014,308.38,104.0,24.0,1.77409535,-2.706113545,32.67,11,21.33,0,0,0,'false'
46,'unknown','false',7,2,389,'true',29.99,' G','false','true',51.64,870.25,59.99,5.5,0.0,-2.065,-0.033,124.4,31.0,19.0,1.090519494,-7.165062412999999,6.0,22,5.67,0,0,0,'true'
52,'no','true',9,1,183,'true',0.0,' B','false','true',39.89,297.0,44.99,12.25,0.0,-2.22,-0.098,70.84,14.67,12.33,1.36589828,-4.56556249,1.67,6,0.0,0,0,1,'false'
62,'unknown','false',6,2,86,'true',149.99,' C','false','true',30.49,404.25,39.99,0.0,0.0,-1.765,0.0298,0.07,2.33,0.33,0.8990909090000001,7.208925046,8.33,14,0.33,0,0,0,'false'
0,'unknown','false',6,1,541,'true',0.0,' C','true','true',90.57,725.75,50.0,131.25,0.0,2.125,0.7222,235.81,64.67,17.67,2.169053795,-18.53547261,13.67,18,0.67,0,0,0,'true'
50,'yes','false',7,1,721,'false',0.0,' C','false','true',25.17,354.75,10.0,0.0,8.38,-0.975,-0.184,73.6,3.67,0.0,2.118928571,6.445797262999999,10.33,24,0.0,0,0,0,'true'
26,'no','false',6,3,140,'true',9.99,' E','false','false',58.15,409.0,54.98,0.0,0.0,-1.08,-0.0238,125.65,2.0,2.0,2.190357143,5.230015828,6.33,37,1.0,0,0,0,'false'
0,'unknown','false',0,1,484,'true',0.0,' E','true','false',47.93,108.0,50.0,0.0,0.0,-1.0,-0.0086,12.33,4.0,0.0,1.7357102430000002,-7.030517193,1.0,16,1.67,0,0,0,'false'
54,'yes','false',8,1,750,'true',0.0,' A','false','true',26.61,222.25,39.83,11.0,0.0,-4.325,-0.5322,43.34,6.67,0.0,3.039592082,15.41188666,1.0,25,0.0,1,1,3,'true'
56,'no','false',4,1,764,'true',0.0,' B','false','true',43.3,273.0,30.0,35.75,0.0,-4.72,-0.266,21.52,48.67,4.67,1.64516129,-6.851910092000001,6.0,26,0.67,0,0,0,'true'
44,'yes','true',6,1,204,'true',0.0,' F','false','true',33.65,164.0,0.0,0.0,0.0,1.06,0.4028,41.55,9.0,2.67,0.15166713099999998,-3.9068780910000003,2.33,7,2.0,0,0,0,'true'
0,'unknown','false',0,1,374,'true',0.0,' G','true','false',94.08,1302.75,42.33,197.5,0.0,-2.355,-0.6246,413.3,86.33,23.67,0.922910448,-4.0101221989999996,32.33,13,7.67,0,0,0,'false'
32,'no','false',0,11,111,'true',299.99,' C','true','yes',235.5,2769.25,84.99,483.25,0.0,-7.725,-0.0542,899.85,106.33,13.67,1.514151981,-1.647191655,23.33,39,1.33,0,0,0,'false'
26,'yes','true',5,1,246,'true',0.0,' B','false','true',34.99,130.75,44.99,0.0,0.0,2.045,0.0,34.25,12.0,4.67,0.575909091,12.87781121,1.0,9,0.0,0,0,0,'false'
0,'unknown','false',0,2,361,'true',79.99,' B','true','false',38.44,433.5,44.99,2.0,2.75,-0.35,-0.0222,87.05,66.0,2.33,1.382672585,3.89028774,7.67,13,0.0,0,0,0,'true'
50,'no','false',5,4,360,'true',99.99,' E','false','true',71.59,492.25,42.25,55.5,0.0,5.435,1.0448,88.04,51.67,0.0,1.083071591,-2.211957836,6.33,19,0.0,0,0,0,'true'
0,'unknown','false',0,2,391,'true',59.99,' B','true','false',52.09,670.75,59.99,5.25,0.0,-3.855,-0.042,233.09,43.67,7.0,1.039724771,-12.71230257,16.33,13,6.0,0,0,2,'false'
62,'yes','false',7,1,1045,'true',0.0,' A','false','no',16.14,14.5,16.99,0.0,0.0,0.09,0.0,0.0,0.0,0.0,8.0,3.19690724,2.0,34,0.0,0,0,0,'false'
40,'yes','false',9,1,273,'true',0.0,' B','false','true',133.74,1318.0,94.99,113.5,4.57,-13.26,-0.9552,663.93,55.67,28.0,3.255496847,-6.557920925,7.67,9,0.33,0,0,0,'false'
24,'no','false',5,2,170,'true',79.99,' B','false','true',49.15,545.75,49.99,15.25,0.0,-0.855,-0.1182,117.1,15.0,1.33,1.19265625,1.506806537,13.67,15,2.67,0,0,0,'false'
58,'yes','true',7,1,450,'true',0.0,' A','false','true',10.0,9.75,10.0,0.0,0.0,0.125,0.0,1.84,0.0,0.0,6.970149254,-4.880518509,0.67,15,0.0,0,0,0,'false'
72,'yes','false',4,1,506,'true',0.0,' B','false','true',43.46,240.25,30.0,0.0,0.0,-2.305,-0.1972,17.36,1.0,0.33,1.176366843,-5.590200891,3.0,17,0.0,0,0,0,'false'
38,'no','false',6,2,779,'false',9.99,' C','false','true',54.45,580.5,22.74,93.25,0.0,1.07,-0.8058,74.34,14.33,18.67,1.732254636,1.892413092,34.67,29,2.0,0,0,0,'true'
26,'no','false',3,2,132,'true',29.99,' C','false','true',66.65,840.0,10.0,0.0,58.56,-15.5,-0.7316,199.34,84.67,34.0,1.423027874,-3.1102692089999997,17.0,29,0.0,0,0,0,'true'
34,'unknown','false',4,1,327,'true',0.0,' B','true','false',57.41,1051.75,44.99,63.75,0.0,-7.635,-0.4484,240.99,37.0,25.67,0.658709972,-7.855017312,52.67,11,8.33,0,0,0,'true'
38,'yes','true',4,1,310,'true',0.0,' E','false','true',38.14,226.5,41.2,1.25,0.0,4.01,-0.0512,32.42,11.67,1.33,1.624531334,-1.7925010319999999,3.67,11,0.67,0,0,1,'false'
34,'no','false',4,2,1090,'false',29.99,' E','false','true',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.425907572,0.0,36,0.0,0,0,0,'true'
20,'no','false',6,3,376,'true',149.99,' E','true','false',56.4,307.0,29.99,68.25,0.48,1.18,-0.1398,5.47,14.33,3.67,2.105146827,9.184439106000001,0.33,13,1.33,0,0,0,'false'
0,'unknown','false',0,2,748,'true',29.99,' C','true','false',41.11,142.0,42.49,0.0,0.0,-1.36,0.0276,48.96,7.67,10.33,5.518888888999999,-1.9843515680000001,2.33,25,0.0,0,0,0,'false'
52,'yes','true',7,1,1183,'false',0.0,' D','false','true',84.1,833.5,29.99,186.5,0.0,-3.63,-0.3092,286.07,9.0,3.67,1.155811566,-9.405814584,8.0,39,0.33,0,0,0,'true'
0,'no','false',7,1,401,'true',0.0,' G','true','true',37.99,15.25,39.99,0.0,0.0,-0.185,0.0,6.74,2.0,3.33,10.44776119,2.192767905,0.67,14,0.0,0,0,0,'false'
38,'no','false',3,1,714,'true',0.0,' E','false','no',100.85,286.75,34.99,144.5,14.04,-4.675,-1.0708,28.64,4.33,0.33,2.584491587,1.612104851,7.33,23,2.0,0,0,0,'true'
22,'no','false',6,1,191,'true',0.0,' C','false','false',110.49,467.25,109.99,0.0,0.0,-0.145,-0.01,131.94,22.0,18.0,1.051690141,9.346559982999999,7.67,7,0.0,0,0,0,'false'
0,'unknown','false',4,6,26,'true',199.99,' C','false','true',57.74,786.0,59.99,25.0,0.0,6.38,0.4648,198.52,65.33,44.33,0.8042441859999999,20.72556703,49.0,22,0.33,0,0,0,'true'
0,'unknown','false',0,1,486,'true',0.0,' C','true','false',58.85,608.5,59.99,7.75,0.32,1.39,-0.0074,159.95,64.0,16.67,0.7133116540000001,6.042635025,19.0,16,0.0,0,0,0,'true'
42,'yes','true',7,2,108,'true',149.99,' C','false','true',78.07,494.75,45.0,0.0,0.24,2.085,-0.0824,84.65,30.0,5.67,2.240694789,0.7014645190000001,3.33,15,0.0,0,0,0,'false'
46,'unknown','false',0,1,199,'true',0.0,' B','true','false',76.91,856.25,84.99,0.0,0.51,7.715,0.002,157.1,26.0,0.0,1.9,-16.1716697,54.33,7,0.0,0,0,0,'false'
42,'yes','false',3,1,1019,'true',0.0,' A','true','true',77.29,609.0,34.98,69.0,2.41,0.64,0.105,4.89,15.0,0.0,2.2652272730000003,0.337820577,6.67,34,0.0,0,0,3,'false'
0,'unknown','false',0,5,256,'false',29.99,' E','true','false',10.13,0.75,10.0,0.0,0.0,-0.015,-0.0026,0.0,0.0,0.0,0.0,15.50075226,0.0,21,0.0,0,0,0,'false'
34,'no','false',1,3,485,'true',29.99,' C','true','true',33.74,218.0,39.99,0.0,0.0,0.42,0.01,0.19,7.67,0.0,1.825447957,-4.924200654,10.33,39,6.33,0,0,0,'false'
0,'no','false',3,2,96,'true',59.99,' D','true','false',76.52,184.0,30.0,0.0,0.0,-3.68,-0.9304,27.7,14.67,0.67,0.7758579309999999,1.441299401,7.33,11,0.67,0,0,0,'true'
46,'yes','false',8,3,9,'true',149.99,' B','false','true',72.39,593.25,62.49,0.0,0.0,1.815,-0.2934,147.28,54.67,18.33,1.190387211,-1.195559999,19.33,11,3.0,0,0,0,'false'
40,'yes','true',3,1,258,'true',0.0,' B','false','true',56.0,93.5,65.48,1.75,0.0,0.19,0.0798,4.67,0.67,0.33,2.3258897419999998,5.689966639,1.0,9,2.0,0,0,0,'false'
38,'yes','true',6,1,710,'true',0.0,' B','false','true',80.41,457.75,49.91,0.0,0.0,0.665,-0.8484,28.89,25.67,4.0,2.284074074,15.13380381,4.33,24,0.0,0,0,0,'false'
